Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,STOCHk_14_3_3,STOCHd_14_3_3,RSI_14,CMO_14,CCI_14_0.015,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,EMA_10,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,ADX_14,DMP_14,DMN_14,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,FWMA_10,WILLR_14,ISA_9,ISB_26,ITS_9,IKS_26,ICS_26,OBV,AD
2012-07-24 00:00:00-04:00,24.829999923706055,25.959999084472656,24.600000381469727,24.84000015258789,291500,0.0,0.0,59.42029361088032,,52.55870094440868,5.1174018888173585,49.72768852730196,,,,,,,24.627954299352997,22.6200008392334,,0.02,1,,23.05936228093224,14.42883177678029,23.640326009930895,24.529999923706054,25.419673837481213,7.2537620590481,0.6742212647139505,24.618461595548617,-39.67390543796735,,,24.289999961853027,,29.489999771118164,11309100.0,9493249.945973352
2012-07-25 00:00:00-04:00,25.059999465942383,25.469999313354492,24.84000015258789,24.93000030517578,110800,0.0,0.0,56.70290803413948,55.97826496965546,53.536155032787406,7.072310065574817,54.95113075972936,,,,,,,24.682871754957137,22.686800804138183,,0.02,0,,21.694002023390798,13.574491000537,23.79300545659059,24.670000076293945,25.546994695997302,7.109806380147393,0.6482336510626376,24.741468682989378,-37.228248052870896,,,24.8799991607666,,29.780000686645508,11419900.0,9414107.18467381
2012-07-26 00:00:00-04:00,24.93000030517578,25.350000381469727,24.0,24.420000076293945,158000,0.0,0.0,57.33696351693127,57.82005505398369,47.556679082642525,-4.886641834714964,1.7253785269213473,,,,,,,24.635076904291104,22.752264769744873,,0.02,0,,19.086076267249044,19.422635327160624,24.096903849783224,24.754000091552733,25.41109633332224,5.309010578809375,0.2458515252199953,24.61916096560605,-51.08695595836795,,,24.8799991607666,,31.100000381469727,11261900.0,9354418.28586357
2012-07-27 00:00:00-04:00,24.479999542236328,25.440000534057617,24.31999969482422,25.329999923706055,100100,0.0,0.0,64.27417858553376,59.43801671220151,56.82329345443867,13.646586908877337,86.4975426881271,,,,,,,24.76142654418473,22.816419456039426,,0.02,0,,18.01432403931949,17.53887196805229,24.05682813659322,24.77400016784668,25.491172199100138,5.789715236897843,0.8876334628440615,24.89468535843429,-18.862260232159855,,,24.929999351501465,,33.66999816894531,11362000.0,9434855.691496717
2012-07-30 00:00:00-04:00,25.25,25.450000762939453,25.049999237060547,25.389999389648438,84300,0.0,0.0,70.99497190565867,64.20203800270791,57.35829643377667,14.716592867553349,132.15411563960683,,,,,,,24.87571251608722,22.879291048608092,,0.02,0,,17.456403981494528,16.908143970290972,24.274169883642386,24.981999969482423,25.68983005532246,5.666720732565125,0.788204350399863,25.085594203922298,-17.065868092496185,,,24.929999351501465,,34.189998626708984,11446300.0,9493865.209130088
2012-07-31 00:00:00-04:00,25.440000534057617,27.559999465942383,25.40999984741211,27.0,284000,0.0,0.0,84.24528231540485,73.17147760219909,68.6012875496646,37.20257509932922,246.11831902578797,,,,,,,25.261946604071362,22.940905209325383,,0.04,0,,31.307643358922675,13.972533680019657,23.683030362101704,25.413999938964842,27.14496951582798,13.62217345573539,0.9581247649393427,25.82538448680531,-11.33602472912939,,,25.729999542236328,,36.060001373291016,11730300.0,9629921.137924759
2012-08-01 00:00:00-04:00,27.31999969482422,27.979999542236328,26.760000228881836,27.709999084472656,111900,0.0,0.0,88.3795888517123,81.20661435759195,72.0954191335532,44.19083826710639,244.72112392988228,,,,,,,25.707047055053412,23.125668979590063,,0.06,0,,31.60428950168624,12.643449294145967,23.563841365350708,25.969999694824217,28.376158024297727,18.530291549853604,0.8615720894869723,26.552377193957774,-6.45934062323753,,,25.9399995803833,,36.54999923706055,11842200.0,9692291.5178782
2012-08-02 00:00:00-04:00,27.5,29.299999237060547,27.0,29.079999923706055,556900,0.0,0.0,92.73488237736562,88.45325118149425,77.33631636119601,54.672632722392024,218.94360484881466,,,,,,,26.320311212990255,23.41692881334884,,0.08,0,,35.77823474886347,10.596952109496172,24.05054666294143,26.90199966430664,29.75345266567185,21.198818206428697,0.8819106010789302,27.534265438159863,-3.9999875155362186,,,26.604999542236328,,34.38999938964844,12399100.0,10142654.423749685
2012-08-03 00:00:00-04:00,29.43000030517578,31.43000030517578,28.579999923706055,28.670000076293945,431000,0.0,0.0,84.29576190326397,88.47007771078063,72.9222606650657,45.84452133013144,191.13923743234412,,,,,,,26.74752736995456,23.887574447245775,,0.1,0,,42.69843651998247,8.714621091601577,24.949007158821892,27.56999969482422,30.190992230826545,19.013366449143422,0.7098442415153734,27.97594390549026,-36.653386151434354,,,27.71500015258789,,33.0099983215332,11968100.0,9738875.51888889
2012-08-06 00:00:00-04:00,29.0,29.15999984741211,27.229999542236328,28.020000457763672,583800,0.0,0.0,71.35370264017699,82.79478230693553,66.44718288242622,32.89436576485245,96.73596359141695,1.3332181127418288,,,3.2975101606842463,0.0,3.2975101606842463,26.97888611319258,24.641817033038777,,0.1,0,,37.80153264988826,15.737241839187586,26.638956168637915,28.095999908447265,29.553043648256615,10.371894536996205,0.47391998311130407,28.002377703473286,-45.285518412498426,,,27.71500015258789,27.02500057220459,35.04999923706055,11384300.0,9633005.530866643
2012-08-07 00:00:00-04:00,28.299999237060547,28.75,27.790000915527344,28.0,198000,0.0,0.0,57.503322239640816,71.05092892769393,66.25224466948325,32.50448933896649,81.9720672532458,1.3347480090597514,,,3.6724145680457942,0.2999235258892381,3.372491042156556,27.1645431835212,25.320635360252478,,0.1,0,,35.61364908749751,14.82639906844008,27.291322544214353,28.295999908447264,29.300677272680176,7.101197112550054,0.3526890726391227,28.01153851222325,-45.551128717144785,,,27.71500015258789,27.02500057220459,37.5099983215332,11186300.0,9521630.23582337
2012-08-08 00:00:00-04:00,27.90999984741211,27.90999984741211,27.010000228881836,27.56999969482422,296700,0.0,0.0,52.633909751093135,60.496978210303645,62.038254767088624,24.076509534177237,45.115562747249285,1.2864338236075206,,,4.283322325856573,0.7286650269600132,3.5546572988965597,27.238262549212656,25.93157185474481,,0.1,0,30.2400700355625,33.462725107675084,18.689425531671304,27.194135928719255,28.268000030517577,29.341864132315898,7.59773666788594,0.17500527556304932,27.847552359520975,-51.261623617077376,,,27.875,27.02500057220459,39.060001373291016,10889600.0,9594156.706866628
2012-08-09 00:00:00-04:00,27.479999542236328,30.020000457763672,27.299999237060547,29.510000228881836,135500,0.0,0.0,59.21844443727117,56.45189214266838,71.00025327933471,42.00050655866942,92.93021065615748,1.3886784921540212,,,5.138464742690944,1.2670459550355075,3.8714187876554367,27.651305763697962,26.48141469978791,,0.1,0,31.63866022397466,40.15029652578429,15.855949583054276,27.001159894006136,28.354000091552734,29.706840289099333,9.542499775540584,0.9272493304920751,28.498601433280463,-25.531914353964314,,,28.239999771118164,27.02500057220459,38.189998626708984,11025100.0,9678844.206866628
2012-08-10 00:00:00-04:00,29.3700008392334,32.0,29.3700008392334,31.649999618530273,220000,0.0,0.0,72.94381908686223,61.59872442507551,77.35190708126528,54.70381416253055,153.4468570472173,1.6236715200509622,,,6.405955852125211,2.027629651575819,4.378326200549392,28.378341010031107,26.976273260326696,,0.12000000000000001,0,33.86557863134101,44.94072234731415,13.694087987845357,25.94661548419036,28.95,31.95338451580964,20.748770402829976,0.9494928312238469,29.717622250110118,-4.375004768371582,,,28.704999923706055,27.3100004196167,36.79999923706055,11245100.0,9840288.991281772
2012-08-13 00:00:00-04:00,32.029998779296875,32.54999923706055,31.719999313354492,32.43000030517578,214900,0.0,0.0,89.56319482435747,73.90848611616362,79.14487086064487,58.28974172128974,169.06865108583094,1.8515017645453469,,,7.919550729112509,2.8329796228504938,5.086571106262015,29.115006336421047,27.299999237060547,,0.14,0,36.03437144314485,45.714354673247506,13.03892577344569,25.971297294384517,29.83199996948242,33.69270264458033,25.882962450035755,0.8364672903265561,30.775174867856755,-1.4034964045917309,,,29.65499973297119,27.585000038146973,38.650001525878906,11460000.0,9993049.779637292
2012-08-14 00:00:00-04:00,32.650001525878906,33.959999084472656,32.20000076293945,32.279998779296875,552400,0.0,0.0,92.4513414443465,84.9861184518554,77.86818136503761,55.73636273007523,158.54049119424823,1.996935574953227,,,9.004982863830596,3.1347294060548645,5.870253457775732,29.690459507853014,28.034999237060546,,0.16,0,38.45309886561182,48.86304217552461,11.845429288349031,26.935232447036572,30.687999725341797,34.44076700364702,24.457555473752375,0.7121100158752768,31.363985568493398,-16.867474493997214,,,30.479999542236328,28.289999961853027,38.0,10907600.0,9490866.764159577
2012-08-15 00:00:00-04:00,32.11000061035156,32.11000061035156,29.469999313354492,29.68000030517578,467800,0.0,0.0,79.11023290142894,87.04158972337764,59.84751863863091,19.69503727726181,62.86454684378324,1.8807150572522673,,,9.616242361162064,2.9967911227090642,6.619451238452999,29.68855783463897,28.982999212646483,,0.16,0,37.520363147019864,42.21855637952882,23.445721607920056,28.578945374350162,31.10999984741211,33.641054320474055,16.271645679692874,0.21750913355365606,30.728111733923427,-44.398330397124255,,,30.484999656677246,28.289999961853027,39.630001068115234,10439800.0,9097489.806364702
2012-08-16 00:00:00-04:00,30.059999465942383,30.56999969482422,29.600000381469727,29.75,300500,0.0,0.0,63.82797466378687,78.46318300318744,60.11514352584281,20.230287051685618,36.867050423864484,1.7738104671049904,0.1660645980527775,1.6077458690522128,9.526424807795562,2.32557885547405,7.2008459523215125,29.699729137431884,,33.959999084472656,0.02,1,36.69492010195512,40.18705585683912,22.317544811130723,28.7437294340679,31.157999801635743,33.572270169203584,15.496953481854094,0.20840055435585386,30.35657333160614,-47.25027111751794,,,30.484999656677246,28.289999961853027,40.369998931884766,10740300.0,8889927.78012979
2012-08-17 00:00:00-04:00,30.0,30.040000915527344,29.440000534057617,29.600000381469727,389300,0.0,0.0,52.452419019262145,65.13020886149265,59.20450183215697,18.409003664313946,15.238436695498565,1.657873163749521,0.04010183575784643,1.6177713279916746,9.250295105620198,1.6395593226389487,7.61073578298125,29.681596636347855,,33.8727991104126,0.04,0,35.80413662976464,38.93891892950786,22.45261931635922,28.120350699293468,30.747999954223634,33.3756492091538,17.09151332666907,0.28155387927061504,30.068531556562945,-50.99414142757139,,,30.484999656677246,28.8799991607666,39.9900016784668,10351000.0,8708254.116782967
2012-08-20 00:00:00-04:00,29.549999237060547,29.950000762939453,29.549999237060547,29.889999389648438,277700,0.0,0.0,48.40926831027878,54.89655399777593,60.45183096338406,20.903661926768123,11.150912181768536,1.5712797767160538,-0.0371932410204967,1.6084730177365505,8.620818964424656,0.8080665451547242,7.812752419269931,29.71948804603887,,33.6954871673584,0.04,0,35.00916659886853,38.08958765165296,21.962885333510975,28.19111819978202,30.239999771118164,32.2888813424543,13.550804145792364,0.41458745435406535,30.00608373521925,-56.52778252407432,,,30.484999656677246,28.8799991607666,38.08000183105469,10628700.0,8902642.527776882
2012-08-21 00:00:00-04:00,30.190000534057617,30.610000610351562,29.950000762939453,30.260000228881836,196700,0.0,0.0,46.43905531931021,49.100247549617045,62.046292019306385,24.09258403861277,28.417147918275205,1.5150453691874688,-0.0747421188392654,1.5897874880267342,8.211134246369044,0.3187054616792899,7.892428784689754,29.817762988373953,,33.52526770202637,0.04,0,34.68436793379021,40.26299986775837,21.071934174737127,29.371138917977632,29.836000061035158,30.300861204092683,3.1161090099649065,0.9560503433970701,30.10783214168949,-53.160910090423684,,,30.6299991607666,28.929999351501465,40.040000915527344,10825400.0,8890721.040044604
2012-08-22 00:00:00-04:00,30.270000457763672,30.520000457763672,29.829999923706055,29.850000381469727,617800,0.0,0.0,43.724875220737864,46.19106628344229,59.19815189255614,18.396303785112277,10.413897495442626,1.421015057863677,-0.13501794413044577,1.5560330019941229,7.924652648549871,0.02577909108809262,7.898873557461778,29.823624332573182,,33.36185701530762,0.04,0,34.26018613841282,38.64507076415621,20.924036026825956,29.431639555387207,29.870000076293945,30.308360597200682,2.935122328671425,0.4771880748033044,30.016363770811708,-59.13668172328841,,,31.664999961853027,28.929999351501465,38.68000030517578,10207600.0,8308736.324806006
2012-08-23 00:00:00-04:00,29.93000030517578,30.670000076293945,28.809999465942383,29.030000686645508,292200,0.0,0.0,38.92238925338349,43.028773264477195,53.87189117863008,7.743782357260147,-24.340500682624672,1.2657376011668866,-0.232236320661789,1.4979739218286756,7.51987051467876,-0.3032024342264146,7.823072948905175,29.679329124222694,,33.20498275605762,0.06,0,32.812102102366765,34.60790142826569,24.467031407628546,28.912258688609096,29.726000213623045,30.539741738636994,5.474947986046382,0.07234606715836031,29.642028315083962,-70.93524042613744,,,31.38499927520752,28.929999351501465,36.47999954223633,9915400.0,8085659.266305797
2012-08-24 00:00:00-04:00,28.790000915527344,29.940000534057617,28.790000915527344,29.700000762939453,145600,0.0,0.0,36.211042626458834,39.6194357001934,57.25593471278361,14.511869425567236,-34.97002307095263,1.183104413531396,-0.25189560663782373,1.4350000201692197,7.313701490441701,-0.40749716677077963,7.72119865721248,29.683087603989378,,32.941283758650705,0.08,0,31.48404899950486,32.35717480987973,22.98891305903801,28.94075792372435,29.746000289916992,30.551242656109633,5.4141219548471105,0.47143746472566095,29.658671839253884,-61.29494997119767,,,31.375,28.929999351501465,36.5,10061000.0,8170487.130190719
2012-08-27 00:00:00-04:00,29.700000762939453,31.309999465942383,29.1299991607666,29.270000457763672,260000,0.0,0.0,33.42926795398541,36.18756661127591,54.49288506512193,8.985770130243873,-15.941835158088967,1.070578622081804,-0.29153711846993247,1.3621157405517366,6.655965342155179,-0.852186652045841,7.50815199420102,29.607980850130158,,32.609181131200835,0.08,0,31.18055614698619,35.93041517766302,20.29447149339265,28.755061313161256,29.62200050354004,30.488939693918823,5.853346672350356,0.296986888075407,29.504336150376112,-67.48200574070867,,,30.450000762939453,28.934999465942383,37.029998779296875,9801000.0,7943881.93030411
2012-08-28 00:00:00-04:00,29.270000457763672,29.700000762939453,29.049999237060547,29.31999969482422,152500,0.0,0.0,33.85112739555121,34.49714599199849,54.76622951909508,9.532459038190169,-75.40541812474618,0.9742056064143725,-0.31032810730989135,1.2845337137242638,5.263417923099662,-1.7957872568810869,7.059205179980749,29.55562064007453,,32.303646713946954,0.08,0,30.819900068833327,34.62721711178812,20.0047891147002,28.836057196823134,29.434000396728514,30.031943596633894,4.0629421203095415,0.40467263285013094,29.42146872140311,-69.66966210144003,,,30.050000190734863,28.979999542236328,37.150001525878906,9953500.0,7918074.155382458
2012-08-29 00:00:00-04:00,29.389999389648438,29.790000915527344,29.25,29.489999771118164,116600,0.0,0.0,25.462655551707574,30.91435030041473,55.739684543182456,11.47936908636491,-68.17558310509004,0.9011588839130305,-0.3066998638489866,1.207858747762017,3.757092997628614,-2.6416897458817084,6.398782743510322,29.543689572991553,,32.022555050073386,0.08,0,30.55011056565272,34.06271748106646,19.376039116061907,28.913821790009063,29.362000274658204,29.810178759307345,3.052778969121905,0.6427996890124761,29.447552474228655,-86.46036550272858,,,30.050000190734863,28.979999542236328,37.0,10070100.0,7905118.325263355
2012-08-30 00:00:00-04:00,29.239999771118164,31.0,29.030000686645508,29.780000686645508,186500,0.0,0.0,21.00630364029777,26.773362195852183,57.42299098854891,14.845981977097834,-26.170528234895908,0.8567929050276888,-0.2808526741874626,1.1376455792151514,2.3688693254135518,-3.2239307344774173,5.592800059890969,29.586655230019545,,31.7639507193097,0.08,0,31.026382419198317,37.06968019118422,17.24643176998104,29.108931485879953,29.512000274658202,29.91506906343645,2.7315585865209018,0.8324499681551224,29.574126156893648,-80.85106147493809,,,30.050000190734863,28.979999542236328,36.529998779296875,10256600.0,7860623.450901519
2012-08-31 00:00:00-04:00,30.239999771118164,31.5,29.920000076293945,31.100000381469727,286000,0.0,0.0,25.789809860270367,24.08625635075857,64.11323732944768,28.226474658895395,87.15100408056207,0.9175683342057468,-0.1760617960075237,1.0936301302132705,1.8735082386630058,-2.97543345698237,4.848941695645376,29.861808893919576,,31.526034735007112,0.08,0,31.725039150333867,36.32038066274222,15.631068909934411,28.436277238502207,29.792000198364256,31.147723158226306,9.101255040515783,0.9823995100144076,30.16132898930903,-55.31914344152222,,,30.145000457763672,29.139999389648438,36.0,10542600.0,8001813.455428454
2012-09-04 00:00:00-04:00,31.110000610351562,33.84000015258789,31.110000610351562,33.66999816894531,332800,0.0,0.0,53.48780622041428,33.427973240327475,73.00663309913278,46.01326619826558,326.3566401827757,1.1597418605204446,0.05288938424573919,1.1068524762747054,1.8731279555544538,-2.380650992072738,4.253778947627191,30.554206943924253,28.790000915527344,,0.02,1,33.353721808376214,43.11519010481863,13.467096379571325,27.42338532964513,30.671999740600587,33.920614151556045,21.182931914643053,0.9614272500661254,31.511747747034462,-3.3663764222968684,,,31.315000534057617,29.5049991607666,34.779998779296875,10875400.0,8293165.345799905
2012-09-05 00:00:00-04:00,33.65999984741211,34.33000183105469,33.0099983215332,34.189998626708984,331700,0.0,0.0,79.59578230045315,52.95779946037927,74.38958058057247,48.779161161144955,251.0075008200519,1.3777440403262666,0.21671325124124885,1.1610307890850178,1.999356122659092,-1.8035382599744798,3.8028943826335717,31.215259977157842,28.891000900268555,,0.04,0,35.010668145954746,42.71352719510814,12.564647485562336,27.747599485072836,31.64599952697754,35.54439956888224,24.637553562379345,0.8262875888038012,32.54601314518002,-2.5271332348214326,,,31.560001373291016,29.8700008392334,34.5,11207100.0,8554503.316386355
2012-09-06 00:00:00-04:00,34.20000076293945,36.08000183105469,34.11000061035156,36.060001373291016,396200,0.0,0.0,97.94404522516778,77.00921124867841,78.62973553968378,57.25947107936756,218.3310002984324,1.6820166904390632,0.41678872108323617,1.265227969355827,2.524738597399464,-1.0225246281872864,3.5472632255867502,32.09612204918206,29.108560937500002,,0.06,0,37.048766855534325,47.19768301027864,11.342982812417656,28.470100360796792,32.95999984741211,37.44989933402742,27.244535845881348,0.8452194793135367,33.90244756045042,-0.27435466737832925,,,32.435001373291016,31.42000102996826,33.31999969482422,11603300.0,8942658.467192668
2012-09-07 00:00:00-04:00,36.5,37.310001373291016,35.619998931884766,36.54999923706055,411000,0.0,0.0,96.09276657017058,91.21086469859718,79.58358774824302,59.16717549648605,179.29046222451345,1.9403268106806877,0.5400790730598883,1.4002477376207993,3.099404274404623,-0.3582871609457019,3.4576914353503247,32.905917901523594,29.526847391113282,,0.08,0,39.217399384499984,49.30633713102512,10.408057516056648,30.435018079781038,34.313999557495116,38.19298103520919,22.608740034600846,0.7882199479956177,34.93545425521744,-8.920212387288462,,,33.17000102996826,32.15500068664551,34.5099983215332,12014300.0,8984001.15743067
2012-09-10 00:00:00-04:00,37.0,37.0,34.2400016784668,34.38999938964844,457300,0.0,0.0,85.51103701168252,93.18261626900697,65.66885540631444,31.337710812628874,106.46745737696472,1.948286867934776,0.43843130425118115,1.5098555636835949,3.6448628414293784,0.14973712486324242,3.495125716566136,33.17575089936447,30.1494997096875,,0.08,0,39.835133253868655,43.063711849660066,15.420744405035919,32.72357089341652,34.97199935913086,37.2204278248452,12.858449656395162,0.37057627619531147,34.7388107726624,-34.27232191028566,,,33.17000102996826,32.160000801086426,34.310001373291016,11557000.0,8576406.950936558
2012-09-11 00:00:00-04:00,34.79999923706055,35.16999816894531,32.84000015258789,33.0099983215332,288500,0.0,0.0,68.77931634240996,83.46103997475436,58.61726208477149,17.234524169542983,51.71340962924881,1.8222351253875146,0.2499036493631357,1.572331476024379,4.157908422428632,0.5302261646899962,3.6276822577386354,33.14561406703152,30.72233984277578,,0.08,0,39.213412095277974,38.61851027647762,20.0312586742483,32.249801062204604,34.83999938964844,37.43019771709228,14.869106617799932,0.14674499077427935,34.08867042381446,-50.46951667519601,,,33.17000102996826,32.160000801086426,34.77000045776367,11268500.0,8330005.245781801
2012-09-12 00:00:00-04:00,33.540000915527344,35.439998626708984,33.2599983215332,35.04999923706055,350500,0.0,0.0,62.9107720567769,72.40037513695646,64.65876698073605,29.317533961472105,66.62691602767795,1.8654455411502369,0.23449125210068633,1.6309542890495505,4.6842885193906145,0.8452850093215831,3.8390035100690314,33.4918659161277,31.249352765217,,0.08,0,38.75350554554108,35.76075048559918,17.950198172856602,32.504396998799876,35.01199951171875,37.51960202463762,14.324246246373681,0.5075769036651598,34.47090823833759,-26.52584524418763,27.37000036239624,,33.17000102996826,32.160000801086426,34.790000915527344,11619000.0,8555097.202721223
2012-09-13 00:00:00-04:00,35.130001068115234,38.31999969482422,34.709999084472656,37.5099983215332,460400,0.0,0.0,71.50171574689813,67.73060138202833,70.29124635667449,40.58249271334898,111.88634324333199,2.07428046005446,0.3546609368039275,1.7196195232505327,5.646749026749311,1.4461964133442233,4.200552613405088,34.222435444383244,31.73420465386292,,0.1,0,39.33137652158548,42.034274614390974,15.391883987130695,32.129456718764786,35.301998901367185,38.474541083969584,17.9737254622119,0.8479858254169568,35.65398484343415,-8.499490839921997,27.37000036239624,,34.11999988555908,32.66499996185303,34.349998474121094,12079400.0,8808890.793185538
2012-09-14 00:00:00-04:00,37.880001068115234,39.33000183105469,37.720001220703125,39.060001373291016,724100,0.0,0.0,87.45110017984518,73.95452932784006,73.19051630552758,46.381032611055154,139.77288183630196,2.337906005090545,0.49462918547200974,1.8432768196185354,6.7241122340746236,2.0188476965356283,4.705264537538995,35.10199288600284,32.39278415795905,,0.12000000000000001,0,40.14420356605134,43.00103267423436,14.286389098143733,31.43260728746135,35.80399932861328,40.17539136976521,24.41845672619297,0.8724216467004101,36.97916064229045,-2.621363376354846,27.450000286102295,,35.220001220703125,33.31500053405762,33.439998626708984,12803500.0,9290124.634987023
