Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,STOCHk_14_3_3,STOCHd_14_3_3,RSI_14,CMO_14,CCI_14_0.015,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,EMA_10,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,ADX_14,DMP_14,DMN_14,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,FWMA_10,WILLR_14,ISA_9,ISB_26,ITS_9,IKS_26,ICS_26,OBV,AD
2020-06-26 00:00:00-04:00,10.998862102951273,11.70846610959329,10.86403763945098,10.96338176727295,37289500,0.0,0.0,,,,,,,,,,,,,,,0.02,0,,,,,,,,,,,,,,,10.771788597106934,37289500.0,-28515535.157737046
2020-06-29 00:00:00-04:00,11.275608140267204,11.360760541601778,10.998862328381495,11.048534393310547,7374000,0.0,0.0,,,,,,,,,,,,,10.86403763945098,,0.02,0,,,,,,,,,,,,,,,10.97757339477539,44663500.0,-33865309.597032905
2020-06-30 00:00:00-04:00,11.048533153337917,11.28270239991005,10.963380761559966,11.190454483032227,5047200,0.0,0.0,,,,,,,,,,,,,10.86403763945098,,0.02,0,,,,,,,,,,,,,,,10.835654258728027,49710700.0,-31734252.007371593
2020-07-01 00:00:00-04:00,11.20464803201596,11.275608708402443,11.0343432207658,11.18336009979248,3415200,0.0,0.0,,,,,,,,,,,,,10.880926208853827,,0.02,0,,,,,,,,,,,,,,,10.89242172241211,46295500.0,-30930676.663768526
2020-07-02 00:00:00-04:00,11.225934216860685,11.27560695329185,11.069821835880042,11.218838691711426,7213100,0.0,0.0,,,,,,,,,,,,,10.897477006868616,,0.02,0,,,,10.924180867489632,11.120913887023926,11.31764690655822,3.5380728874062357,0.7488773997352018,,,,,,,10.906612396240234,53508600.0,-27697214.771283664
2020-07-06 00:00:00-04:00,11.19754944151956,11.19754944151956,10.91370814995584,11.013052940368652,3460800,0.0,0.0,,,,,,,,,,,,,10.91369678892311,,0.02,0,,,,10.964225143175756,11.130848121643066,11.297471100110375,2.9938954632454977,0.14652179922013486,,,,,,,10.587291717529297,50047800.0,-28735446.520085596
2020-07-07 00:00:00-04:00,10.92790098494103,10.95273769261249,10.715020333034339,10.771788597106934,4228000,0.0,0.0,,,,,,,,,,,,,,11.70846610959329,0.02,1,,,,10.739005792978077,11.075498962402344,11.411992131826612,6.07635232627533,0.048712436250857034,,,,,,,10.5021390914917,45819800.0,-30944105.392244883
2020-07-08 00:00:00-04:00,10.722115682285125,10.864037016865332,10.6724436212207,10.757596015930176,3691500,0.0,0.0,,,,,,,,,,,,,,11.688597194062112,0.04,0,,,,10.597102014583498,10.988927268981934,11.38075252338037,7.13127395982367,0.20480303342504277,,,,,,,10.573099136352539,42128300.0,-31354280.751461677
2020-07-09 00:00:00-04:00,10.722115778648435,10.778884042298282,10.452466187946117,10.466658592224121,5107100,0.0,0.0,,,,,,,,,,,,,,11.647951051148455,0.06,0,,,,10.336362441495131,10.845586967468261,11.35481149344139,9.390446593634211,0.12793585548535133,,,,,11.080466148769704,,10.537618637084961,37021200.0,-36017274.97157381
2020-07-10 00:00:00-04:00,10.480851739763523,10.544715533350262,10.013222407299528,10.36021900177002,6979300,0.0,0.0,,,,,,,,,,,,10.897388458251953,,11.576221959356316,0.08,0,,,,10.206567251283568,10.67386302947998,11.141158807676392,8.755888602014005,0.1644052414505971,10.585753340821167,,,,10.686991474450654,,10.594388008117676,30041900.0,-33883406.0025485
2020-07-13 00:00:00-04:00,10.360218536770844,10.360218536770844,9.884783808778073,9.934455871582031,4380100,0.0,0.0,,,,,,,,,,,,10.722309806130149,,11.451181995191773,0.1,0,,,,9.843680921953032,10.458143615722657,11.072606309492281,11.750894161480975,0.07386530585942508,10.334216057837427,,,,10.583743104344062,,10.693731307983398,25661800.0,-37348265.32079955
2020-07-14 00:00:00-04:00,9.877686146128896,10.445369390210178,9.735765504291326,10.353120803833008,4127600,0.0,0.0,,,,,,,,,,,,10.655184532985214,,11.294542176550403,0.12000000000000001,0,,,,9.845595855300958,10.374410057067871,10.903224258834785,10.194588393132637,0.4798707625818951,10.339822842524601,,,,10.505687106346883,,10.778883934020996,29789400.0,-34293842.26553221
2020-07-15 00:00:00-04:00,10.409890965406921,10.576647665488425,10.052250747187765,10.374410629272461,2558400,0.0,0.0,,,,,,,,,,,,10.604134732310168,,11.107488975879313,0.12000000000000001,0,,,,9.925366870431477,10.297772979736328,10.670179089041179,7.232750421623425,0.6028952635594355,10.350839381451374,,,,10.505686228791589,,10.672444343566895,32347800.0,-33708769.01631327
2020-07-16 00:00:00-04:00,10.303449440256566,10.743403797861781,10.289257036754279,10.629866600036621,2178900,0.0,0.0,,,,,-36.03668902437011,,,,,,,10.608813253714978,,10.942882159288756,0.12000000000000001,0,,,,9.883384971912227,10.330414581298829,10.777444190685431,8.654630573991886,0.8349353291705771,10.4559397864175,-54.676290292493036,,,10.466657472905442,,10.573099136352539,34526700.0,-32619323.886531673
2020-07-17 00:00:00-04:00,10.644060050540388,10.920805855477639,10.629867645642067,10.89242172241211,1209400,0.0,0.0,,,53.74570821284889,7.491416425697773,19.214406470728797,,,,,,,10.660378429841728,9.735765504291326,,0.02,1,,12.422701372109403,24.790989636452263,9.799290938480487,10.436855125427247,11.074419312374006,12.217553645895991,0.8572711628977563,10.621878350531304,-28.82093842974569,,,10.344251598451908,,10.33892822265625,35736100.0,-31645903.68821431
2020-07-20 00:00:00-04:00,10.970477423336517,11.240127013637492,10.856940896205808,11.062726020812988,1653000,0.0,0.0,67.42754835266618,,58.04853982182765,16.097079643655313,69.6192749956604,,,,,,,10.733532537291048,9.759466311315052,,0.04,0,,19.741208547158912,22.232368518607135,10.10192319248525,10.662509155273437,11.223095118061623,10.51508523227731,0.8569629745534411,10.789702175380466,-14.220126219762752,,,10.48794625896441,,10.353120803833008,37389100.0,-31523459.35189221
2020-07-21 00:00:00-04:00,11.34656554927452,11.389141401868738,11.02724394789398,11.119492530822754,4338400,0.0,0.0,80.21664923144066,,59.404151212471795,18.808302424943598,94.20653337083922,,,,,,,10.80370708156954,9.818692739407949,,0.06,0,,21.777489954668113,20.12030435917628,10.258311846985197,10.815783500671387,11.373255154357576,10.30848396053017,0.7723986306237648,10.917082833243416,-16.308987656169627,,,10.562453453080032,,10.43117904663086,41727500.0,-33650120.92829943
2020-07-22 00:00:00-04:00,11.282702777298368,11.353663444519043,11.106011676877017,11.353663444519043,1809100,0.0,0.0,89.10836572393288,78.91752110267991,64.50026050043857,29.000521000877132,109.29102861256189,,,,,,,10.903699147560358,9.912919659155596,,0.06,0,,20.352598360849058,18.803841690331115,10.528986438236045,11.011634063720702,11.49428168920536,8.766139933305718,0.8543261820203576,11.084609105036808,-2.145788952269023,,,10.562453453080032,,10.402793884277344,43536600.0,-31841020.928299427
2020-07-23 00:00:00-04:00,11.438814864870148,11.523966570474977,11.2827011488247,11.374950408935547,1841600,0.0,0.0,91.07064109153998,86.79855201563784,64.93122663972291,29.862453279445823,126.08942071527528,,,,,,,10.98938119508312,10.001492963718384,,0.08,0,,23.579485999282703,17.595957646205616,10.795785582542706,11.160650825500488,11.52551606845827,6.538422331502695,0.7936694952057345,11.198492770428423,-8.333300116941444,,,10.629866037383152,,10.189911842346191,45378200.0,-32274327.636553757
2020-07-24 00:00:00-04:00,11.424624531313686,11.467200391824845,11.282703191660218,11.431720733642578,2298900,0.0,0.0,94.7874426319194,91.65548314913076,66.1127613688412,32.22552273768241,114.15097466434928,,,,,,,11.069806565730293,10.123290852258911,,0.08,0,,22.39479489400784,16.711893654611945,10.972170734310637,11.268510627746583,11.564850521182528,5.259610665960846,0.7753765347008091,11.289253174841821,-5.158583035031317,,,10.629866037383152,,9.785438537597656,47677100.0,-30859605.674187228
2020-07-27 00:00:00-04:00,11.382046418770665,11.438814672707544,10.672441891097744,10.814362525939941,9327400,0.0,0.0,82.27518405902406,89.37775592749448,47.40719978829339,-5.185600423413228,35.22376947737071,,,,,,,11.023362194859319,10.235344909716197,,0.08,0,,18.285150001877494,28.25789593349307,10.761595783419045,11.218837928771972,11.676080074124899,8.151328118936062,0.05770109236121254,11.11100788383217,-39.68256467095509,,,10.788108658831371,,9.891878128051758,38349700.0,-36732419.18261973
