Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,STOCHk_14_3_3,STOCHd_14_3_3,RSI_14,CMO_14,CCI_14_0.015,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,EMA_10,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,ADX_14,DMP_14,DMN_14,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,FWMA_10,WILLR_14,ISA_9,ISB_26,ITS_9,IKS_26,ICS_26,OBV,AD
2018-12-24 00:00:00-05:00,14.319999694824219,14.319999694824219,13.75,14.029999732971191,665400,0.0,0.0,,,,,,,,,,,,16.542190099353633,,61.23855084725542,0.18,0,,,,13.260919246152707,15.436000061035156,17.611080875917605,28.181922859316,0.17679354292407048,15.03244754151031,,,,16.614999771118164,,16.219999313354492,9630700.0,-19135926.574484516
2018-12-26 00:00:00-05:00,14.149999618530273,14.3100004196167,13.029999732971191,13.520000457763672,1817800,0.0,0.0,,,,,,,,,,,,15.992701073610002,,52.69061169474944,0.19999999999999998,0,,,,12.797506909984754,14.740000152587891,16.682493395191027,26.35676014239517,0.18597067210661267,14.444126042452726,,,,16.160000324249268,,16.270000457763672,7812900.0,-19561972.137442634
2018-12-27 00:00:00-05:00,13.489999771118164,14.949999809265137,13.270000457763672,14.649999618530273,1769500,0.0,0.0,,,,,-94.43726001560776,,,,,,,15.748573536322777,,44.75848930239379,0.19999999999999998,0,,,,13.112510179233125,14.434000015258789,15.755489851284453,18.310791667294744,0.5817257906126224,14.511538418856535,-83.3333349685773,,,15.95550012588501,,17.18000030517578,9582400.0,-18424437.068894427
2018-12-28 00:00:00-05:00,14.720000267028809,14.850000381469727,13.817999839782715,14.149999618530273,929100,0.0,0.0,,,25.205927956047063,-49.588144087905874,-81.98621492194832,,,,,,,15.457923733087775,,38.41279138850927,0.19999999999999998,0,,9.396433284735966,33.84081459450448,13.382862673035772,14.163999938964844,14.945137204893916,11.029896488211369,0.4910385017811697,14.362097726835238,-85.32110263747815,,,15.749999523162842,,18.139999389648438,8653300.0,-18755744.757797156
2018-12-31 00:00:00-05:00,14.239999771118164,15.300000190734863,14.213000297546387,15.270000457763672,994700,0.0,0.0,20.23445653933204,,38.094619799956284,-23.810760400087425,-49.04566943469001,,,,,,,15.423755864847028,,33.33623305740166,0.19999999999999998,0,,12.250376193458905,30.592685681955135,13.135952782408914,14.323999977111816,15.512047171814718,16.588204364720347,0.8981325341576286,14.69797209759692,-70.64219277594842,,,15.200000286102295,,17.049999237060547,9648000.0,-17815949.518273097
2019-01-02 00:00:00-05:00,14.930000305175781,15.449999809265137,14.510000228881836,15.329999923706055,2318100,0.0,0.0,26.56520777562191,,38.70399885730565,-22.592002285388702,-35.34338155826749,,,,,,,15.406709330094124,,29.274986392515565,0.19999999999999998,0,,12.539183390556058,28.209276120540945,13.212309140210765,14.58400001525879,15.955690890306814,18.810900625519288,0.7719271236754225,14.935874138678702,-64.34108125970769,,,15.200000286102295,,17.989999771118164,11966100.0,-16089704.537189336
2019-01-03 00:00:00-05:00,15.489999771118164,16.079999923706055,15.199999809265137,15.5,1588900,0.0,0.0,34.824530595298945,27.208064970084298,40.49141297102321,-19.017174057953582,-6.3698527299552765,,,,,,,15.42367127007701,,26.02598906060669,0.19999999999999998,0,,16.83964435452437,26.1549266201729,13.970128210226607,14.979999923706055,15.989871637185503,13.482933492961005,0.7574584817819672,15.145804205140868,-60.543134178447055,,,14.584999561309814,,18.170000076293945,13555000.0,-16595263.08021359
2019-01-04 00:00:00-05:00,16.0,17.5,15.894000053405762,16.959999084472656,1651800,0.0,0.0,47.42792330878162,36.272553893234154,53.13177922283228,6.263558445664559,68.70720558269775,,,,,,,15.703003599967126,,23.42679119507959,0.19999999999999998,0,,25.032979659488106,22.198230508630623,13.648884524271793,15.441999816894532,17.23511510951727,23.223874030369515,0.9232854612928403,15.841118532460886,-32.832014635500386,,,15.264999866485596,,18.690000534057617,15206800.0,-16054264.502292873
2019-01-07 00:00:00-05:00,17.540000915527344,17.940000534057617,16.18000030517578,16.270000457763672,1585400,0.0,0.0,55.394564210983965,45.88233937168818,47.94816862078639,-4.10366275842722,86.18469658220673,,,,,,,15.806093937748315,,21.34743290265791,0.19999999999999998,0,,25.02884775266809,19.414804819744326,14.55863074758339,15.865999984741212,17.173369221899033,16.480136624418964,0.6545089411392088,16.004755206875032,-40.44115855310064,,,15.485000133514404,,18.530000686645508,13621400.0,-17477521.06665992
2019-01-08 00:00:00-05:00,17.350000381469727,17.468000411987305,16.049999237060547,16.950000762939453,1892700,0.0,0.0,68.85463399079417,57.22570717018658,52.83210573184231,5.664211463684642,94.88327372726293,,,,,,,16.014076996873975,,19.683946268720568,0.19999999999999998,0,,22.573011903753684,18.409377303620705,14.818705442669108,16.202000045776366,17.58529464888362,17.07560300208569,0.770369274731093,16.373286980849045,-20.162924839016505,,,15.485000133514404,,19.65999984741211,15514100.0,-16967637.88386532
2019-01-09 00:00:00-05:00,17.200000762939453,17.25,16.149999618530273,16.329999923706055,1187400,0.0,0.0,68.86856183145674,64.37258667774496,48.37528243561101,-3.249435128777978,81.12428967099342,,,,,,,16.07151752902526,,18.353156961570694,0.19999999999999998,0,,20.862865233128158,17.014670410348714,15.325754830375544,16.40200004577637,17.478245261177193,13.12334120713486,0.4665503172325375,16.360349788532393,-32.79023111351267,,,15.605000495910645,,21.440000534057617,14326700.0,-17766433.723419208
2019-01-10 00:00:00-05:00,16.360000610351562,16.510000228881836,16.0,16.479999542236328,487300,0.0,0.0,72.4371981609951,70.053464661082,49.48554507646705,-1.0289098470659135,66.09986277736805,,,,,,,16.145786985972727,,17.468000411987305,0.19999999999999998,0,,20.10244283066816,17.466524036734818,15.999147903778976,16.59799995422363,17.196852004668287,7.215954357106355,0.40147782586726855,16.416713194413617,-29.735249564485567,,,15.879000186920166,,20.829999923706055,14814000.0,-17336464.421620693
2019-01-11 00:00:00-05:00,16.600000381469727,17.059999465942383,16.530000686645508,17.0,580600,0.0,0.0,72.77663623908722,71.36079874384636,53.239951190089265,6.4799023801785465,87.05134570699153,,,,,,,16.301098443068593,13.029999732971191,,0.02,1,,23.295617349288733,16.720138739453567,15.987278633092012,16.6060001373291,17.22472164156619,7.451782477662969,0.8183983908533431,16.644335606715064,-19.14461060474013,,,16.076500415802002,,19.920000076293945,15394600.0,-16887320.15807489
2019-01-14 00:00:00-05:00,17.0,17.059999465942383,16.719999313354492,16.739999771118164,612900,0.0,0.0,75.56006991538716,73.59130143848982,51.19126188516073,2.3825237703214346,74.27297329908669,,,,,,,16.38089868453215,13.110599727630616,,0.02,0,,22.683681372097872,16.28092932573066,16.17892371304497,16.7,17.22107628695503,6.240434574311729,0.538381876243024,16.688811068768267,-24.439930084612847,,,16.225000381469727,,19.34000015258789,14781700.0,-17428112.65771025
2019-01-15 00:00:00-05:00,17.0,17.0,16.40999984741211,16.59000015258789,468100,0.0,0.0,76.30684922566904,74.88118512671447,49.99596842225005,-0.008063155499891941,55.48771268909044,-0.007759425208828219,,,-1.8001672116857217,0.0,-1.8001672116857217,16.418917133269556,13.189587722396851,,0.02,0,,21.622253673236735,17.977690510888984,16.16923621929642,16.62799987792969,17.08676353656296,5.517965624262315,0.45858463870590194,16.655944037270714,-27.49491163363995,,,16.570000171661377,17.889999866485596,19.8799991607666,14313600.0,-17610591.908348728
2019-01-16 00:00:00-05:00,16.799999237060547,16.950000762939453,16.260000228881836,16.260000228881836,272800,0.0,0.0,70.69694942204164,74.18795618769927,47.37514575356871,-5.249708492862581,36.49553996807745,-0.019850769133142876,,,-0.1828525027551412,1.2938517671444645,-1.4767042698996056,16.390023150653604,13.266995957267762,,0.02,0,,20.41890544534101,18.1870227738437,16.117033223274397,16.613999938964845,17.110966654655293,5.9825053270273685,0.1438396185233563,16.505174903602867,-35.974310015622294,,,16.91700029373169,16.84499979019165,21.649999618530273,14040800.0,-17883391.908348728
2019-01-17 00:00:00-05:00,16.049999237060547,16.530000686645508,16.049999237060547,16.309999465942383,315700,0.0,0.0,65.66228279189518,70.88869381320195,47.821447819490864,-4.357104361018261,12.513461824216037,-0.025109281568919783,,,0.9393892265198531,1.9328747971355669,-0.9934855706157137,16.37547338979702,13.342856027441254,,0.02,0,14.78705379576363,19.60164462148382,19.210176574839945,16.03052739721056,16.579999923706055,17.12947245020155,6.628136658913502,0.25430941062174733,16.436503336979793,-39.54392997505224,,,16.97000026702881,16.84499979019165,23.700000762939453,14356500.0,-17857084.306792654
2019-01-18 00:00:00-05:00,16.459999084472656,16.799999237060547,16.25,16.690000534057617,630000,0.0,0.0,63.64757423192157,66.6689354819528,51.208254950177526,2.4165099003550554,33.65734821368638,0.0013704224586064129,,,1.9559397119604598,2.359540226060939,-0.40360051410047904,16.432660143298943,13.417198896211277,,0.02,0,13.93987653938066,20.989540527612167,18.306054256858104,16.124167367442954,16.518000030517577,16.9118326935922,4.768527210885131,0.718367494200767,16.53048962146252,-33.53903731356078,,,16.734000205993652,16.25499963760376,22.100000381469727,14986500.0,-17479081.685051624
2019-01-22 00:00:00-05:00,16.6200008392334,16.635000228881836,15.350000381469727,15.5600004196167,636900,0.0,0.0,52.509760148826736,60.60653905754783,42.395754314640065,-15.208491370719862,-90.8047042615234,-0.06804144730381267,,,2.748392468258453,2.5215943858871457,0.22679808237130739,16.27399473899308,13.490054907605899,,0.02,0,13.718679831292002,18.68248560587267,23.676266812337374,15.490101235413725,16.282000160217287,17.073899085020848,9.727292924839197,0.0441339052331163,16.15951071919261,-69.3877522649068,,,16.300000190734863,16.160000324249268,22.600000381469727,14349600.0,-17907811.972712487
2019-01-23 00:00:00-05:00,15.59000015258789,15.920000076293945,14.760000228881836,14.789999961853027,652600,0.0,0.0,32.67219938676029,49.60984458916953,37.642074619336576,-24.71585076132685,-208.41272077931492,-0.1830731031808277,,,2.597962769153866,1.8969317494260467,0.7010310197278191,16.004177506785798,13.561453798772629,,0.02,0,14.48999282094059,16.946040678315796,26.203054933863225,14.575276588995797,15.922000122070312,17.268723655144825,16.916512030517456,0.07972065816917376,15.629860264438015,-99.05661226125156,,,15.90999984741211,15.95550012588501,22.270000457763672,13697000.0,-18526657.096311983
2019-01-24 00:00:00-05:00,14.899999618530273,15.194999694824219,14.640000343322754,14.640000343322754,452900,0.0,0.0,10.518545157947223,31.900168231178082,36.776972495364305,-26.446055009271397,-216.39560913798266,-0.2830770982586177,,,2.6574350487755054,1.5651232232381491,1.0923118255373563,15.756145295247062,13.631424712116024,,0.02,0,15.34379257278686,16.171582270377964,25.993677060900012,13.980228893431809,15.598000144958496,17.21577139648518,20.74331627762644,0.2039137020355383,15.246853354927543,-100.0,,,15.849999904632568,15.749999523162842,21.1200008392334,13244100.0,-18979557.096311983
2019-01-25 00:00:00-05:00,14.800000190734863,14.920000076293945,14.399999618530273,14.90999984741211,942200,0.0,0.0,5.11672337980696,16.10248930817149,39.47345261934199,-21.053094761316018,-160.7235219058215,-0.3366634348365558,,,2.1000782977486896,0.8062131777690666,1.293865119979623,15.60230066836798,13.699996207192552,,0.02,0,16.444108832914416,15.458729901263196,26.882352915607008,13.80912478098623,15.318000221252442,16.826875661518656,19.70068440360479,0.36479984929427006,15.115035037060718,-85.59321759932757,,,15.729999542236328,15.485000133514404,21.3700008392334,14186300.0,-18073596.35538105
2019-01-28 00:00:00-05:00,14.84000015258789,14.84000015258789,14.449999809265137,14.449999809265137,656500,0.0,0.0,5.345504800698289,6.993591112817491,36.608707945616864,-26.782584108766287,-134.83237056801633,-0.411505571268755,-0.26331560367977125,-0.1481899675889837,1.7376436104340656,0.35502279236355405,1.3826208180705115,15.39279142125837,13.767196272367547,,0.02,0,17.417855614762786,14.83572056825266,25.79895493487525,14.114539647015661,14.870000076293945,15.625460505572228,10.160866515161,0.22202364892225515,14.853916054839022,-98.37026799857757,,,15.699999809265137,15.485000133514404,20.649999618530273,13529800.0,-18730096.35538105
2019-01-29 00:00:00-05:00,14.460000038146973,14.875,14.449999809265137,14.630000114440918,592800,0.0,0.0,8.035568720292511,6.165932300265919,38.48987545691483,-23.020249086170338,-104.43038812874973,-0.45109405186378915,-0.24232326741984433,-0.2087707844439448,1.1357825231126242,-0.19747063596630987,1.333253159078934,15.254102092746104,13.833052336239044,,0.02,0,18.190776166636986,14.581250629231343,24.804319337958958,14.371692513414615,14.684000015258789,14.996307517102963,4.253711543443768,0.413546904094519,14.762517508926926,-91.92980824121733,,,15.675000190734863,15.485000133514404,20.59000015258789,14122600.0,-18820759.258813154
2019-01-30 00:00:00-05:00,14.720000267028809,15.545000076293945,14.649999618530273,15.130000114440918,758900,0.0,0.0,12.38118433343052,8.587419284807106,43.50508063594524,-12.989838728109513,-55.922787636017496,-0.4370839548728487,-0.18265053634312306,-0.2544334185297256,0.22463955501090477,-0.8868908832544233,1.1115304382653282,15.231538096690615,13.897591278833112,,0.02,0,17.286203735301722,19.393085559924074,22.769043377236166,14.273268347493735,14.752000045776366,15.230731744058998,6.490397190850021,0.8947932318045394,14.89895111030632,-72.55637075991355,,,15.59999942779541,15.485000133514404,20.93000030517578,14881500.0,-18765643.19170009
2019-01-31 00:00:00-05:00,15.239999771118164,17.479999542236328,15.239999771118164,16.600000381469727,2259200,0.0,0.0,35.64747298918093,18.688075347634655,55.096876905928085,10.193753811856176,53.1541637099461,-0.3038613908591543,-0.03954237786354298,-0.26431901299561134,-0.3762666765091314,-1.1902376918195676,0.8139710153104363,15.480349421195907,13.960839442575297,,0.04,0,17.973844134921542,31.03644691831634,18.557456180428556,13.615413431420194,15.144000053405762,16.67258667539133,20.187356267762308,0.9762570557410359,15.548741440672975,-28.571402031326343,,,15.9399995803833,15.485000133514404,20.43000030517578,17140700.0,-18281527.39450917
2019-02-01 00:00:00-05:00,16.799999237060547,17.007999420166016,15.899999618530273,16.219999313354492,617200,0.0,0.0,52.65437595169707,33.56101109143617,52.119760311896506,4.239520623793018,52.6940850896609,-0.22633540578799938,0.030386885766089555,-0.25672229155408893,-1.1076244644924569,-1.5372763838423145,0.4296519193498576,15.614831219770194,14.101605846561739,,0.04,0,18.59163945535473,28.371772847859116,16.964181910735938,13.690069897438892,15.405999946594239,17.121929995749586,22.276126899957344,0.7371889714155125,15.806433417580346,-40.909099353668886,,,15.9399995803833,15.485000133514404,19.260000228881836,16523500.0,-18542222.255511973
2019-02-04 00:00:00-05:00,16.219999313354492,16.489999771118164,15.949999809265137,16.270000457763672,297800,0.0,0.0,63.744604360355964,50.68215110041132,52.48358514364049,4.967170287280972,46.70114957587172,-0.15902765775045857,0.07815570704290431,-0.23718336479336288,-1.7645527694121812,-1.755363751009631,-0.009189018402550153,15.73395289940537,14.236741594388723,,0.04,0,19.148261571696143,27.148410159560342,16.232703222449693,14.259874236341895,15.770000076293945,17.280125916245993,19.151881200332095,0.6655492437258091,15.98090917413885,-39.28568553393688,,,15.9399995803833,15.605000495910645,19.969999313354492,16821300.0,-18487073.367160752
2019-02-05 00:00:00-05:00,16.290000915527344,17.489999771118164,16.20800018310547,17.18000030517578,652700,0.0,0.0,69.9242901438915,62.10775681864818,58.64289694556414,17.285793891128275,106.86573127416315,-0.031888805702411815,0.16423564727276085,-0.19612445297517267,-1.9098434617195235,-1.5205235546535785,-0.3893199070659449,15.996870609545443,14.366471912302627,,0.06,0,20.686093006525965,32.19806029221138,14.620867629794704,14.941762287001874,16.280000114440917,17.618237941879958,16.440268034789256,0.8362631709705804,16.44258757904693,-10.03234468071973,,,15.944999694824219,15.879000186920166,20.81999969482422,17474000.0,-18150031.271129735
2019-02-06 00:00:00-05:00,17.25,18.389999389648438,17.110000610351562,18.139999389648438,1015900,0.0,0.0,81.47210175517323,71.7136654198069,63.95160284610248,27.903205692204978,160.66456176987114,0.14466593475701117,0.2726323101857471,-0.1279663754287359,-2.094918445622063,-1.3644788308448945,-0.7304396147771686,16.38653038774599,14.55388358383156,,0.08,0,22.791270812400093,35.87486095836607,13.210432012473223,15.449888582778579,16.881999969482422,18.314111356186263,16.966134217422923,0.9392114439720491,17.098880987900955,-6.265664519823755,,,16.394999504089355,16.301499843597412,21.81999969482422,18489900.0,-17530967.587082338
2019-02-07 00:00:00-05:00,17.950000762939453,18.06800079345703,17.040000915527344,17.049999237060547,527600,0.0,0.0,83.37267504964768,78.2563556495708,55.27572502808609,10.551450056172186,106.26086709663315,0.19439210459989553,0.25788678402290516,-0.06349467942300963,-1.7403379128486665,-0.8079186384571984,-0.9324192743914681,16.507161087621363,14.86077284829691,,0.08,0,24.564619054508324,32.93451393005365,12.649258803129314,15.565762499685855,16.971999740600587,18.37823698151532,16.571261635724856,0.5277334059255966,17.087901722301137,-33.583965650513484,,,16.419999599456787,16.394999504089355,22.18000030517578,17962300.0,-18048304.71730157
2019-02-08 00:00:00-05:00,17.100000381469727,18.149999618530273,17.100000381469727,17.989999771118164,685700,0.0,0.0,83.3751053861967,82.7399607303392,60.280166737815655,20.560333475631303,115.81865099673705,0.3061218574261275,0.2956932294793097,0.0104286279468178,-0.7158558749154786,0.17325071958079163,-0.8891065944962703,16.776768120984418,15.143110971605033,,0.08,0,26.240431493088213,30.86789948217926,11.623314489748266,15.964789174649317,17.32599983215332,18.68721048965733,15.712924745363232,0.7439005069877979,17.43937030872265,-10.025053671072692,,,16.419999599456787,16.394999504089355,20.350000381469727,18648000.0,-17571579.907945745
2019-02-11 00:00:00-05:00,17.989999771118164,18.645999908447266,17.750999450683594,18.170000076293945,597900,0.0,0.0,81.72681143000008,82.82486395528149,61.17603073803597,22.35206147607193,119.51832256085555,0.4045298435868965,0.31528097251206294,0.08924887107483355,0.4619259443142047,1.08082603104838,-0.6189000867341753,17.030083021949785,15.402862045048506,,0.1,0,28.138093670225317,32.496924397733345,10.85207940486687,16.729753847927086,17.705999755859374,18.68224566379166,11.027289296208457,0.737645206327848,17.729300532307658,-11.2105463884136,,,16.64799976348877,16.52299976348877,20.0,19245900.0,-17609657.90589135
2019-02-12 00:00:00-05:00,18.209999084472656,18.760000228881836,17.600000381469727,18.690000534057617,753100,0.0,0.0,92.3863008591847,85.82940589179383,63.72167143858658,27.443342877173162,111.29236877040358,0.5185016089351784,0.34340219028827584,0.17509941864690254,1.976339778402427,2.0761918921092817,-0.09985211370685482,17.33188620596939,15.727175831388383,,0.12000000000000001,0,29.54658231512659,29.742367873743433,11.035599686961742,16.93958712403449,18.00799980163574,19.076412479236993,11.865978335963815,0.8191654061766991,18.106084016653206,-1.6054973629596403,,,17.0,16.579999923706055,19.34000015258789,19999000.0,-16947448.900902648
2019-02-13 00:00:00-05:00,18.989999771118164,19.219999313354492,18.299999237060547,18.530000686645508,1333500,0.0,0.0,90.95621037889295,88.35644088935925,62.36663794493044,24.733275889860895,110.35204292835543,0.5891233562499885,0.3312191500824687,0.25790420616751975,3.502217987865718,2.8816560812580585,0.6205619066076598,17.549725202455956,16.091114759087596,,0.14,0,31.180617396132057,31.10995396797881,10.290586162791818,16.93655745091235,18.086000061035158,19.235442671157966,12.710854873866667,0.6931373614046344,18.280070258187248,-14.315325111947919,,,17.559999465942383,16.809999465942383,19.0,18665500.0,-17614194.75397462
2019-02-14 00:00:00-05:00,18.639999389648438,19.959999084472656,18.6299991607666,19.65999984741211,1091400,0.0,0.0,92.87818151911529,92.07356425239765,67.60591977460244,35.21183954920489,130.36728659386512,0.7278825117714618,0.3759826444831536,0.3518998672883082,5.379998918840169,3.8075496097860073,1.5724493090541616,17.93341150153889,16.52915859668496,,0.16,0,33.15612531550379,33.20540701535842,9.245761802313684,17.44411707024956,18.608000183105467,19.771883295961374,12.509491631589903,0.9519352728321973,18.81440573472243,-5.444632967746587,,,17.954999446868896,17.179999351501465,19.399999618530273,19756900.0,-17015154.43233539
2019-02-15 00:00:00-05:00,19.940000534057617,21.466999053955078,19.700000762939453,21.440000534057617,2087400,0.0,0.0,93.28509438384997,92.37316209395273,73.79481008623168,47.58962017246336,177.53880058760816,0.9702963492284269,0.49471718555209493,0.47557916367633196,7.280106451617525,4.56612571405069,2.7139807375668346,18.570973143815024,17.078093074730994,,0.18,0,35.68727038884056,39.298567313825444,8.123365414363615,16.939851858398683,19.29800033569336,21.656148812988036,24.439303930709052,0.9541699174136844,19.83167861725067,-0.3847587687556331,,,18.837499618530273,17.933499336242676,19.899999618530273,21844300.0,-14991542.50810265
2019-02-19 00:00:00-05:00,21.510000228881836,21.51300048828125,20.049999237060547,20.829999923706055,1204700,0.0,0.0,94.73956174221966,93.63427921506165,68.93434771007568,37.86869542015137,151.27031155652054,1.1005031948520951,0.4999392249406105,0.6005639699114846,8.301359648390472,4.46990312865891,3.831456519731562,18.98170528561339,17.868096150991327,,0.19999999999999998,0,38.025721094589684,35.83806131157045,7.345837004512296,17.530331004423445,19.83000030517578,22.129669605928115,23.193840296130542,0.717422482920289,20.224615537203277,-9.951923036838807,,,19.276500701904297,17.95650005340576,19.270000457763672,20639600.0,-14911668.313216895
2019-02-20 00:00:00-05:00,21.1200008392334,21.239999771118164,19.1299991607666,19.920000076293945,1159900,0.0,0.0,88.08958882229719,92.0380816494556,62.33804362443913,24.676087248878268,98.82775008666208,1.1173831778707886,0.41345536636744307,0.7039278115033455,9.396167497268905,4.451768782029875,4.94439871523903,19.1523043384644,18.597077018449312,,0.19999999999999998,0,38.50858028635455,31.199805194092157,12.038190282480246,18.072699073624378,20.076000213623047,22.079301353621716,19.957173925902644,0.46106423187848705,20.118951170594542,-25.394551727514013,,,19.276500701904297,17.95650005340576,19.65999984741211,19479700.0,-15203016.846999554
2019-02-21 00:00:00-05:00,19.739999771118164,19.979999542236328,18.8799991607666,19.34000015258789,822600,0.0,0.0,75.31327497176973,86.04747517876218,58.49599853907293,16.991997078145847,51.65737727132588,1.0716067241810059,0.29414313014212823,0.7774635940388777,10.249855969853801,4.244365803691816,6.005490166161985,19.186430850123216,,21.51300048828125,0.02,1,38.546669338937875,29.08634393526063,12.762263552858862,18.679313211411795,20.238000106811523,21.79668700221125,15.403566431202053,0.21193702953621782,19.821748386729848,-38.71370032033802,,,19.30650043487549,17.95650005340576,20.350000381469727,18657100.0,-15337622.874912724
2019-02-22 00:00:00-05:00,19.350000381469727,20.040000915527344,19.350000381469727,19.8799991607666,567600,0.0,0.0,68.84568764087953,77.4161838116488,60.911503655596114,21.823007311192228,60.63279518704727,1.066606782778127,0.23131455099139941,0.8352922317867275,10.744598301834513,3.791286508538022,6.953311793296491,19.312534179331102,,21.460340461730958,0.02,0,38.62532473096369,28.176239383231604,12.196085251188762,18.779660065122147,20.28199996948242,21.784339873842693,14.8145144129848,0.3662084367362261,19.853286476402015,-29.354685029509387,17.230000019073486,,19.55650043487549,17.95650005340576,20.59000015258789,19224700.0,-15033260.340739422
2019-02-25 00:00:00-05:00,20.540000915527344,22.299999237060547,19.829999923706055,21.649999618530273,1917900,0.0,0.0,73.75396282018286,72.63764181094405,67.57322993237588,35.14645986475176,125.38459557637347,1.1917310044319152,0.28515101811615007,0.9065799863157651,11.104390529845753,3.3208629892394095,7.783527540606344,19.737527895549132,18.8799991607666,,0.02,1,39.96088159492307,37.31110648621777,10.436662670267268,18.68866023889839,20.32399978637695,21.959339333855514,16.09269400381238,0.9054203404417774,20.5490206871833,-10.669726189604011,16.88100004196167,,19.949999809265137,18.34999942779541,19.700000762939453,21142600.0,-14124781.081578547
