,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
66,1962-04-05 05:00:00+00:00,0.0581566788642838,0.058353297097867,0.0577634423971176,0.0577634423971176,320746,0.0,0.0
67,1962-04-06 05:00:00+00:00,0.0583532862365245,0.0593351141997978,0.0583532862365245,0.0583532862365245,400933,0.0,0.0
68,1962-04-09 05:00:00+00:00,0.0583533032945052,0.0587459106400405,0.0583533032945052,0.0585492923855781,400933,0.0,0.0
69,1962-04-10 05:00:00+00:00,0.0585492752703054,0.0587458934672918,0.0583532862365245,0.0583532862365245,120280,0.0,0.0
70,1962-04-11 05:00:00+00:00,0.058353297097867,0.0589425226352937,0.0577634423971176,0.0577634423971176,320746,0.0,0.0
71,1962-04-12 05:00:00+00:00,0.0567809930957666,0.0567809930957666,0.0550126917660236,0.0550126917660236,962238,0.0,0.0
72,1962-04-13 05:00:00+00:00,0.0550126945256678,0.0550126945256678,0.0534410113783961,0.054620087146759,1202798,0.0,0.0
73,1962-04-16 05:00:00+00:00,0.0548167187919578,0.0554059445858001,0.0548167187919578,0.0554059445858001,601399,0.0,0.0
74,1962-04-17 05:00:00+00:00,0.0559951147421296,0.0567809581401873,0.0559951147421296,0.0565849691629409,641492,0.0,0.0
75,1962-04-18 05:00:00+00:00,0.0569775902252002,0.0577634291203383,0.0569775902252002,0.0573708266019821,641492,0.0,0.0
76,1962-04-19 05:00:00+00:00,0.0573708266019821,0.0583532836855111,0.0573708266019821,0.0573708266019821,441026,0.0,0.0
77,1962-04-23 05:00:00+00:00,0.0581566952168941,0.0583533135057627,0.0581566952168941,0.0581566952168941,601399,0.0,0.0
78,1962-04-24 05:00:00+00:00,0.0583533305064538,0.0593351592145943,0.0583533305064538,0.0589425563812255,521212,0.0,0.0
79,1962-04-25 05:00:00+00:00,0.0589425352083451,0.05953175617621,0.0587459169328212,0.0587459169328212,922145,0.0,0.0
80,1962-04-26 05:00:00+00:00,0.0585492727107239,0.0585492727107239,0.0573708266019821,0.0573708266019821,400933,0.0,0.0
81,1962-04-27 05:00:00+00:00,0.0573708032816349,0.0577634056404043,0.056191723793745,0.056191723793745,360839,0.0,0.0
82,1962-04-30 04:00:00+00:00,0.0552092891799048,0.0552092891799048,0.0540308430790901,0.0540308430790901,441026,0.0,0.0
83,1962-05-01 04:00:00+00:00,0.0540308661919238,0.0550126945256678,0.0538342479207479,0.054620087146759,481119,0.0,0.0
84,1962-05-02 04:00:00+00:00,0.0546200844068094,0.0554059282886492,0.0542268478841838,0.0550126917660236,320746,0.0,0.0
85,1962-05-03 04:00:00+00:00,0.0550126945256678,0.0550126945256678,0.0544234688755831,0.054620087146759,360839,0.0,0.0
86,1962-05-04 04:00:00+00:00,0.054620087146759,0.0550126945256678,0.054620087146759,0.054620087146759,240560,0.0,0.0
87,1962-05-07 04:00:00+00:00,0.0542268472683855,0.0542268472683855,0.053834244608879,0.053834244608879,320746,0.0,0.0
88,1962-05-08 04:00:00+00:00,0.0538342026461974,0.0546200412113185,0.0526551231741905,0.0526551231741905,521212,0.0,0.0
89,1962-05-09 04:00:00+00:00,0.0518693266999773,0.0518693266999773,0.0506902462711704,0.0510834828019142,841958,0.0,0.0
90,1962-05-10 04:00:00+00:00,0.0506902504188087,0.0506902504188087,0.0502976477146148,0.0502976477146148,561306,0.0,0.0
91,1962-05-11 04:00:00+00:00,0.0502976363409085,0.0510834754303217,0.0479401096821712,0.0491185560822486,801865,0.0,0.0
92,1962-05-14 04:00:00+00:00,0.049118558354516,0.0518693216145038,0.049118558354516,0.0518693216145038,721679,0.0,0.0
93,1962-05-15 04:00:00+00:00,0.0518693156356765,0.0522625520825386,0.0518693156356765,0.0522625520825386,360839,0.0,0.0
94,1962-05-16 04:00:00+00:00,0.0518693329037079,0.0518693329037079,0.0506902523338794,0.0506902523338794,280653,0.0,0.0
95,1962-05-17 04:00:00+00:00,0.050690249041765,0.050690249041765,0.0495118024072213,0.0499044097959995,280653,0.0,0.0
96,1962-05-18 04:00:00+00:00,0.0499044111516952,0.0502976477146148,0.0499044111516952,0.0502976477146148,360839,0.0,0.0
97,1962-05-21 04:00:00+00:00,0.0502976477146148,0.0502976477146148,0.0499044111516952,0.0502976477146148,120280,0.0,0.0
98,1962-05-22 04:00:00+00:00,0.0502976477146148,0.0518693309440917,0.0502976477146148,0.0502976477146148,681585,0.0,0.0
99,1962-05-23 04:00:00+00:00,0.0502976433635856,0.0502976433635856,0.0479401163756847,0.0479401163756847,761772,0.0,0.0
100,1962-05-24 04:00:00+00:00,0.0483327247202396,0.0495118004721605,0.0483327247202396,0.0483327247202396,601399,0.0,0.0
101,1962-05-25 04:00:00+00:00,0.0489225717038321,0.0495117925562465,0.0489225717038321,0.0491185560822486,1202798,0.0,0.0
102,1962-05-28 04:00:00+00:00,0.0491185540622538,0.0502976342724241,0.048725951462984,0.048725951462984,3808860,0.0,0.0
103,1962-05-29 04:00:00+00:00,0.0467610221389822,0.0467610221389822,0.0445994851076776,0.0451893396675586,4410258,0.0,0.0
104,1962-05-31 04:00:00+00:00,0.0502976477146148,0.0518693309440917,0.0502976477146148,0.0502976477146148,2886715,0.0,0.0
105,1962-06-01 04:00:00+00:00,0.0502976477146148,0.0502976477146148,0.0491185671893319,0.0502976477146148,801865,0.0,0.0
106,1962-06-04 04:00:00+00:00,0.0501010096774754,0.0501010096774754,0.0471542626619339,0.0471542626619339,681585,0.0,0.0
107,1962-06-05 04:00:00+00:00,0.0471542516550361,0.0487259338979047,0.0467610153389668,0.04852931573987,1964570,0.0,0.0
108,1962-06-06 04:00:00+00:00,0.048529311267039,0.0501009933650493,0.0481360749872133,0.0501009933650493,481119,0.0,0.0
109,1962-06-07 04:00:00+00:00,0.0501010160435111,0.0506902368716938,0.048332715005158,0.048725951462984,721679,0.0,0.0
110,1962-06-08 04:00:00+00:00,0.0487259512223587,0.0499043975681531,0.0487259512223587,0.0495117902755737,681585,0.0,0.0
111,1962-06-11 04:00:00+00:00,0.048725951462984,0.048725951462984,0.048136096776245,0.048725951462984,280653,0.0,0.0
112,1962-06-12 04:00:00+00:00,0.0480949855517332,0.0480949855517332,0.0471093542873859,0.0471093542873859,240560,0.000249,0.0
113,1962-06-13 04:00:00+00:00,0.0471093438235123,0.0471093438235123,0.0457292012870311,0.0457292012870311,721679,0.0,0.0
114,1962-06-14 04:00:00+00:00,0.0449408353434878,0.0449408353434878,0.0415900610387325,0.0415900610387325,1523544,0.0,0.0
115,1962-06-15 04:00:00+00:00,0.041590080102566,0.0451381094753742,0.0409989507023679,0.0451381094753742,1523544,0.0,0.0
116,1962-06-18 04:00:00+00:00,0.0451380770222559,0.0457292012870311,0.0431668102209994,0.0457292012870311,681585,0.0,0.0
117,1962-06-19 04:00:00+00:00,0.0457292012870311,0.0463209614579983,0.0445469480470643,0.0457292012870311,400933,0.0,0.0
118,1962-06-20 04:00:00+00:00,0.0457292108218073,0.0457292108218073,0.0445469573353346,0.0449408330023288,160373,0.0,0.0
119,1962-06-21 04:00:00+00:00,0.0441524647176265,0.0441524647176265,0.0435613401388804,0.0441524647176265,1042425,0.0,0.0
120,1962-06-22 04:00:00+00:00,0.0439552230061199,0.0439552230061199,0.0429702177643775,0.0429702177643775,521212,0.0,0.0
121,1962-06-25 04:00:00+00:00,0.0425756931101864,0.0425756931101864,0.0411961860954761,0.0411961860954761,280653,0.0,0.0
122,1962-06-26 04:00:00+00:00,0.0411961860954761,0.0421811909300236,0.0411961860954761,0.0411961860954761,561306,0.0,0.0
123,1962-06-27 04:00:00+00:00,0.0417873325100087,0.0429702177643775,0.0417873325100087,0.0429702177643775,841958,0.0,0.0
124,1962-06-28 04:00:00+00:00,0.0429702177643775,0.043364093621832,0.0425757107107106,0.0429702177643775,360839,0.0,0.0
125,1962-06-29 04:00:00+00:00,0.0429702067485167,0.0431668290287315,0.042181197553873,0.042181197553873,641492,0.0,0.0
126,1962-07-02 04:00:00+00:00,0.0413927917043224,0.0425756759941577,0.0413927917043224,0.0425756759941577,200466,0.0,0.0
127,1962-07-03 04:00:00+00:00,0.0425756930114251,0.0447435826063156,0.0425756930114251,0.0447435826063156,801865,0.0,0.0
128,1962-07-05 04:00:00+00:00,0.0447435940067913,0.0449408475018833,0.0437585936339724,0.0441524647176265,400933,0.0,0.0
129,1962-07-06 04:00:00+00:00,0.043364093621832,0.043364093621832,0.0429702177643775,0.0429702177643775,441026,0.0,0.0
130,1962-07-09 04:00:00+00:00,0.0429702177643775,0.0429702177643775,0.0429702177643775,0.0429702177643775,40093,0.0,0.0
131,1962-07-10 04:00:00+00:00,0.0445469573353346,0.0449408330023288,0.0445469573353346,0.0449408330023288,1002331,0.0,0.0
132,1962-07-11 04:00:00+00:00,0.0449408472308533,0.0469121150672435,0.0443497179452535,0.0469121150672435,1924476,0.0,0.0
133,1962-07-12 04:00:00+00:00,0.0469120837467291,0.0469120837467291,0.0459264481313771,0.046517577022314,801865,0.0,0.0
134,1962-07-13 04:00:00+00:00,0.0463209673762321,0.0463209673762321,0.0459264605451828,0.0463209673762321,120280,0.0,0.0
135,1962-07-16 04:00:00+00:00,0.0461237080676759,0.0461237080676759,0.0457292012870311,0.0457292012870311,160373,0.0,0.0
136,1962-07-17 04:00:00+00:00,0.0457292108218073,0.0461237176847089,0.0449408330023288,0.0449408330023288,320746,0.0,0.0
137,1962-07-18 04:00:00+00:00,0.0441524647176265,0.0441524647176265,0.0441524647176265,0.0441524647176265,200466,0.0,0.0
138,1962-07-19 04:00:00+00:00,0.0441524511897615,0.0445469580590724,0.0441524511897615,0.0445469580590724,240560,0.0,0.0
139,1962-07-20 04:00:00+00:00,0.0445469440490174,0.0453353263437747,0.0445469440490174,0.0453353263437747,320746,0.0,0.0
140,1962-07-23 04:00:00+00:00,0.0453353406017768,0.0453353406017768,0.0445469580590724,0.0445469580590724,200466,0.0,0.0
141,1962-07-24 04:00:00+00:00,0.0445469717078104,0.0453353544920671,0.0441524647176265,0.0441524647176265,681585,0.0,0.0
142,1962-07-25 04:00:00+00:00,0.0435613312613657,0.0435613312613657,0.0429702020926691,0.0433640778064727,801865,0.0,0.0
143,1962-07-26 04:00:00+00:00,0.0429702187344881,0.0429702187344881,0.0423784628510475,0.0423784628510475,521212,0.0,0.0
144,1962-07-27 04:00:00+00:00,0.0423784273385819,0.0425756759941577,0.0421811739725904,0.0425756759941577,160373,0.0,0.0
145,1962-07-30 04:00:00+00:00,0.0429702177643775,0.0431668400949985,0.0429702177643775,0.0429702177643775,320746,0.0,0.0
146,1962-07-31 04:00:00+00:00,0.0431668243515798,0.0437585847162586,0.0431668243515798,0.0433640778064727,922145,0.0,0.0
147,1962-08-01 04:00:00+00:00,0.0433640778064727,0.0433640778064727,0.0431668243515798,0.0433640778064727,280653,0.0,0.0
148,1962-08-02 04:00:00+00:00,0.0439552024655233,0.0445469580590724,0.0439552024655233,0.0445469580590724,320746,0.0,0.0
149,1962-08-03 04:00:00+00:00,0.0445469601938573,0.0451380893302343,0.0437585823237896,0.0437585823237896,360839,0.0,0.0
150,1962-08-06 04:00:00+00:00,0.0443497039038838,0.0449408330023288,0.0443497039038838,0.0449408330023288,481119,0.0,0.0
151,1962-08-07 04:00:00+00:00,0.0449408330023288,0.0449408330023288,0.0449408330023288,0.0449408330023288,200466,0.0,0.0
152,1962-08-08 04:00:00+00:00,0.0449408236319334,0.0457292012870311,0.0449408236319334,0.0457292012870311,441026,0.0,0.0
153,1962-08-09 04:00:00+00:00,0.0457292012870311,0.0457292012870311,0.0455325838029007,0.0457292012870311,882052,0.0,0.0
154,1962-08-10 04:00:00+00:00,0.0455325932966811,0.0455325932966811,0.0449408330023288,0.0449408330023288,561306,0.0,0.0
155,1962-08-13 04:00:00+00:00,0.0447435826063156,0.0447435826063156,0.044152453467768,0.0447435826063156,280653,0.0,0.0
156,1962-08-14 04:00:00+00:00,0.0451380729711557,0.0453353263437747,0.0451380729711557,0.0453353263437747,521212,0.0,0.0
157,1962-08-15 04:00:00+00:00,0.0455325841903686,0.0463209618521751,0.0455325841903686,0.0455325841903686,1323078,0.0,0.0
158,1962-08-16 04:00:00+00:00,0.0455326109889536,0.04651761142671,0.0451381039727614,0.0461237356066703,721679,0.0,0.0
159,1962-08-17 04:00:00+00:00,0.0461237262468871,0.04730661585927,0.0457292193107512,0.04730661585927,641492,0.0,0.0
160,1962-08-20 04:00:00+00:00,0.0477004723619585,0.0496717393398284,0.0477004723619585,0.0496717393398284,1363171,0.0,0.0
161,1962-08-21 04:00:00+00:00,0.0496717393398284,0.0504601217759766,0.0496717393398284,0.0496717393398284,761772,0.0,0.0
162,1962-08-22 04:00:00+00:00,0.0496717283313729,0.0502628572285175,0.0492772216028149,0.0502628572285175,280653,0.0,0.0
163,1962-08-23 04:00:00+00:00,0.050262875212613,0.050262875212613,0.0488833682708717,0.0494744926691055,441026,0.0,0.0
164,1962-08-24 04:00:00+00:00,0.0498690090341308,0.0510512627661228,0.0498690090341308,0.0510512627661228,641492,0.0,0.0
165,1962-08-27 04:00:00+00:00,0.0510512347795255,0.0514457415080835,0.0502628572285175,0.0502628572285175,561306,0.0,0.0
166,1962-08-28 04:00:00+00:00,0.0502629069859725,0.0504601605455215,0.0482916384935379,0.0482916384935379,240560,0.0,0.0
167,1962-08-29 04:00:00+00:00,0.0482916013901116,0.0500656149599864,0.0473066014522172,0.0496717393398284,521212,0.0,0.0
168,1962-08-30 04:00:00+00:00,0.0496717413623785,0.0498689947784054,0.0488833636045455,0.0488833636045455,200466,0.0,0.0
169,1962-08-31 04:00:00+00:00,0.0492772310972213,0.0496717379017902,0.0492772310972213,0.0492772310972213,240560,0.0,0.0
170,1962-09-04 04:00:00+00:00,0.0488833811621203,0.0488833811621203,0.04789774492383,0.04789774492383,200466,0.0,0.0
171,1962-09-05 04:00:00+00:00,0.0473066138747385,0.0473066138747385,0.0467148534953594,0.0467148534953594,120280,0.0,0.0
172,1962-09-06 04:00:00+00:00,0.0467148554550663,0.04730661585927,0.0467148554550663,0.04730661585927,240560,0.0,0.0
173,1962-09-07 04:00:00+00:00,0.0473066138747385,0.0473066138747385,0.0467148534953594,0.0467148534953594,160373,0.0,0.0
174,1962-09-10 04:00:00+00:00,0.04651761142671,0.04651761142671,0.0461237356066703,0.0461237356066703,200466,0.0,0.0
175,1962-09-11 04:00:00+00:00,0.0462816719872823,0.0466768965125083,0.0460837430459256,0.0466768965125083,240560,0.000249,0.0
176,1962-09-12 04:00:00+00:00,0.0470727905631065,0.0470727905631065,0.0470727905631065,0.0470727905631065,40093,0.0,0.0
177,1962-09-13 04:00:00+00:00,0.0470727543952218,0.0470727543952218,0.0462816719872823,0.0466768965125083,320746,0.0,0.0
178,1962-09-14 04:00:00+00:00,0.0462816849239648,0.0462816849239648,0.0454906070214512,0.0456885360181331,240560,0.0,0.0
179,1962-09-17 04:00:00+00:00,0.0454906125886905,0.0454906125886905,0.0450947545468807,0.0450947545468807,160373,0.0,0.0
180,1962-09-18 04:00:00+00:00,0.0450947545468807,0.0456885416095954,0.0448968255259758,0.0450947545468807,240560,0.0,0.0
181,1962-09-19 04:00:00+00:00,0.0454906001687049,0.0458858200183184,0.0454906001687049,0.0454906001687049,200466,0.0,0.0
182,1962-09-20 04:00:00+00:00,0.0450947476882537,0.0450947476882537,0.0448968186974525,0.0448968186974525,80187,0.0,0.0
183,1962-09-21 04:00:00+00:00,0.04450158954817,0.04450158954817,0.0435125827789306,0.0435125827789306,360839,0.0,0.0
184,1962-09-24 04:00:00+00:00,0.0435125812550096,0.0435125812550096,0.0423256455566657,0.0427214987576007,601399,0.0,0.0
185,1962-09-25 04:00:00+00:00,0.042721498887333,0.042721498887333,0.0419304211140708,0.0423256456851959,521212,0.0,0.0
186,1962-09-26 04:00:00+00:00,0.0421283586420089,0.0421283586420089,0.0419304296374321,0.0419304296374321,400933,0.0,0.0
187,1962-09-27 04:00:00+00:00,0.0419304233388461,0.0419304233388461,0.0415345653891563,0.0415345653891563,200466,0.0,0.0
188,1962-09-28 04:00:00+00:00,0.041139353983745,0.041139353983745,0.0405455715954303,0.0405455715954303,841958,0.0,0.0
189,1962-10-01 04:00:00+00:00,0.0405455761487519,0.0411393586037491,0.0395571999251842,0.0395571999251842,441026,0.0,0.0
190,1962-10-02 04:00:00+00:00,0.0395571887479592,0.0407434936968424,0.03916133073878,0.0403482690453529,761772,0.0,0.0
191,1962-10-03 04:00:00+00:00,0.0407435107938146,0.0411393642425537,0.0407435107938146,0.0411393642425537,320746,0.0,0.0
192,1962-10-04 04:00:00+00:00,0.0407435006337188,0.0407435006337188,0.0405455715954303,0.0405455715954303,120280,0.0,0.0
193,1962-10-05 04:00:00+00:00,0.0407435107938146,0.0417325181475346,0.0407435107938146,0.0411393642425537,441026,0.0,0.0
194,1962-10-08 04:00:00+00:00,0.0411393642425537,0.0411393642425537,0.0411393642425537,0.0411393642425537,80187,0.0,0.0
195,1962-10-09 04:00:00+00:00,0.0411393376048824,0.0413372665643692,0.0407434844124578,0.0413372665643692,320746,0.0,0.0
196,1962-10-10 04:00:00+00:00,0.0411393476001347,0.0411393476001347,0.0401503406465053,0.0401503406465053,200466,0.0,0.0
197,1962-10-11 04:00:00+00:00,0.0401503400407633,0.0403482690453529,0.0399524110361737,0.0403482690453529,80187,0.0,0.0
198,1962-10-12 04:00:00+00:00,0.0399523936212062,0.0399523936212062,0.0395571715052663,0.0399523936212062,160373,0.0,0.0
199,1962-10-15 04:00:00+00:00,0.0399523936212062,0.0403482514578338,0.0397544647028925,0.0399523936212062,400933,0.0,0.0
200,1962-10-16 04:00:00+00:00,0.0401503406465053,0.0401503406465053,0.0401503406465053,0.0401503406465053,40093,0.0,0.0
201,1962-10-17 04:00:00+00:00,0.0401503406465053,0.0401503406465053,0.0395571893447524,0.0401503406465053,200466,0.0,0.0
202,1962-10-18 04:00:00+00:00,0.039952416606285,0.039952416606285,0.0397544875741004,0.0397544875741004,160373,0.0,0.0
203,1962-10-19 04:00:00+00:00,0.039754485854631,0.0399524148782547,0.038766112178564,0.038766112178564,561306,0.0,0.0
204,1962-10-22 04:00:00+00:00,0.0385681684293341,0.0385681684293341,0.035403212422835,0.0369860082864761,1122611,0.0,0.0
205,1962-10-23 04:00:00+00:00,0.0352059020271498,0.0352059020271498,0.0332278849527803,0.0346121154725551,1242891,0.0,0.0
206,1962-10-24 04:00:00+00:00,0.0346121469914009,0.0359970144927501,0.0334258442428752,0.0359970144927501,3127274,0.0,0.0
207,1962-10-25 04:00:00+00:00,0.0359970195393862,0.0361943152410411,0.0354032323608248,0.0356011614203453,280653,0.0,0.0
208,1962-10-26 04:00:00+00:00,0.034810069919725,0.034810069919725,0.0340189896523952,0.0340189896523952,240560,0.0,0.0
209,1962-10-29 05:00:00+00:00,0.0363922109299997,0.0377770774455528,0.0363922109299997,0.0367880687117576,1002331,0.0,0.0
210,1962-10-30 05:00:00+00:00,0.036788090985937,0.0395571899730572,0.036392232964498,0.0391613319516181,882052,0.0,0.0
